id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1383074074205724681,1383074074205724681,1618585530000.0,2021-04-16 20:35:30,+0530,,"#अब्दुल सिर्फ पंचर ही नही बनाता भक्तो, ख्वाजा #अब्दुल हमीद की #Cipla कंपनी कोरोना का सबसे कारगर #रेमडेसिविर इंजेक्शन भी बनाती है।",hi,"['अब्दुल', 'अब्दुल', 'cipla', 'रेमडेसिविर']",[],1307012286,1307012286,ameeque_Jamei,Ameeque Jamei अमीक़ जामेई,5,20,https://twitter.com/ameeque_Jamei/status/1383074074205724681,[],[],0,,False,611,13,138,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1383047481441677314,1383047481441677314,1618579190000.0,2021-04-16 18:49:50,+0530,,"अंधभक्तों अब्दुल केवल पंचर ही नहीं बनाता है,  आज #COVID19 का सामना करने में जिस इंजेक्शन 'रेमीडिसवीर' का उपयोग हो रहा है, वह ख्वाजा अब्दुल हमीद की कंपनी #CIPLA मे बनता है !!!",hi,"['covid19', 'cipla']",[],120708923,120708923,PMLUCKNOW,Piyush Mishra,5,18,https://twitter.com/PMLUCKNOW/status/1383047481441677314,[],[],0,,False,968,13,262,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1383015169421234178,1383002587192987649,1618571486000.0,2021-04-16 16:41:26,+0530,,@prafull_0609 @jigneshmevani80 @amdavadipraja @MadhishParikh @Cipla_Global @Mukeshias @drrajivguptaias @svphospital @AmdavadAMC @DrOmMachraIAS @MoHFW_INDIA @MoHFW_GUJARAT Please check with #Tocilizumab distributers in #Indore: BAKLIWAL BROTHERS: 0731-4084694 2704820 Dhruvi Pharma: 0731-2577876 / 9303277446 D.N.SANGHVI &amp; SONS: 0731-2306175 2306176 GOPI MEDICAL STORES: 9226360694 VACCINE HUB: 0731-4009366  #IndoreFightsCorona #COVID19,en,"['tocilizumab', 'indore', 'indorefightscorona', 'covid19']",[],17285820,17285820,AmitHPanchal,Amit Panchal,5,16,https://twitter.com/AmitHPanchal/status/1383015169421234178,[],[],0,,False,4,3,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'prafull_0609', 'name': 'Prafull K Mittal 🇮🇳', 'id': '2880264601'}, {'screen_name': 'jigneshmevani80', 'name': 'Jignesh Mevani', 'id': '761266874696867840'}, {'screen_name': 'amdavadipraja', 'name': 'Atmanirbhar Amdavadi🏹🚜', 'id': '1611833924'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'Mukeshias', 'name': 'Mukesh Kumar', 'id': '242770836'}, {'screen_name': 'drrajivguptaias', 'name': 'Dr Rajiv Kumar Gupta', 'id': '747660042107760640'}, {'screen_name': 'svphospital', 'name': 'Sardar Vallabhbhai Patel Hospital', 'id': '1076119115536883713'}, {'screen_name': 'AmdavadAMC', 'name': 'Amdavad Municipal Corporation', 'id': '378542994'}, {'screen_name': 'DrOmMachraIAS', 'name': 'Dr. OM P. MACHRA IAS', 'id': '880813668513927168'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'MoHFW_GUJARAT', 'name': 'Ministry of Health', 'id': '776667053604212736'}]",,,,
1383014028750966785,1383002587192987649,1618571214000.0,2021-04-16 16:36:54,+0530,,@prafull_0609 @jigneshmevani80 @amdavadipraja @MadhishParikh @Cipla_Global @Mukeshias @drrajivguptaias @svphospital @AmdavadAMC @DrOmMachraIAS @MoHFW_INDIA @MoHFW_GUJARAT I will share it soon!,en,[],[],17285820,17285820,AmitHPanchal,Amit Panchal,5,16,https://twitter.com/AmitHPanchal/status/1383014028750966785,[],[],0,,False,1,1,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'prafull_0609', 'name': 'Prafull K Mittal 🇮🇳', 'id': '2880264601'}, {'screen_name': 'jigneshmevani80', 'name': 'Jignesh Mevani', 'id': '761266874696867840'}, {'screen_name': 'amdavadipraja', 'name': 'Atmanirbhar Amdavadi🏹🚜', 'id': '1611833924'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'Mukeshias', 'name': 'Mukesh Kumar', 'id': '242770836'}, {'screen_name': 'drrajivguptaias', 'name': 'Dr Rajiv Kumar Gupta', 'id': '747660042107760640'}, {'screen_name': 'svphospital', 'name': 'Sardar Vallabhbhai Patel Hospital', 'id': '1076119115536883713'}, {'screen_name': 'AmdavadAMC', 'name': 'Amdavad Municipal Corporation', 'id': '378542994'}, {'screen_name': 'DrOmMachraIAS', 'name': 'Dr. OM P. MACHRA IAS', 'id': '880813668513927168'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'MoHFW_GUJARAT', 'name': 'Ministry of Health', 'id': '776667053604212736'}]",,,,
1383011096362061826,1383002587192987649,1618570515000.0,2021-04-16 16:25:15,+0530,,"@jigneshmevani80 @amdavadipraja @MadhishParikh @Cipla_Global Hello @jigneshmevani80 , please check with this #Tocilizumab distributers list of #Gujarat.  https://t.co/JGeyUrixAX",en,"['tocilizumab', 'gujarat']",[],17285820,17285820,AmitHPanchal,Amit Panchal,5,16,https://twitter.com/AmitHPanchal/status/1383011096362061826,[],['https://pbs.twimg.com/media/EzFxQKUVUAAkLZ0.jpg'],1,https://pbs.twimg.com/media/EzFxQKUVUAAkLZ0.jpg,False,6,1,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'jigneshmevani80', 'name': 'Jignesh Mevani', 'id': '761266874696867840'}, {'screen_name': 'amdavadipraja', 'name': 'Atmanirbhar Amdavadi🏹🚜', 'id': '1611833924'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}]",,,,
1383009016087859202,1383009016087859202,1618570019000.0,2021-04-16 16:16:59,+0530,,"Anybody looking for Remdisivir injections, please directly contact Cipla hotline. There is no shortage.  Do not go to blackmarketers or spurious dealers. #covid19 #Remdesivir #remdesivirShortage  https://t.co/1ale4sCBLq",en,"['covid19', 'remdesivir', 'remdesivirshortage']",[],107680763,107680763,anupamtr,Anupam Trivedi,5,16,https://twitter.com/anupamtr/status/1383009016087859202,[],['https://pbs.twimg.com/media/EzFvXr-VEAMg25l.jpg'],1,https://pbs.twimg.com/media/EzFvXr-VEAMg25l.jpg,False,2,1,0,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1383007841678630919,1383002587192987649,1618569739000.0,2021-04-16 16:12:19,+0530,,@amdavadipraja @AmitHPanchal @MadhishParikh @Cipla_Global Ok. Let me try with other sources.,en,[],[],761266874696867840,761266874696867840,jigneshmevani80,Jignesh Mevani,5,16,https://twitter.com/jigneshmevani80/status/1383007841678630919,[],[],0,,False,3,2,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'amdavadipraja', 'name': 'Atmanirbhar Amdavadi🏹🚜', 'id': '1611833924'}, {'screen_name': 'AmitHPanchal', 'name': 'Amit Panchal', 'id': '17285820'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}]",,,,
1383006009547841541,1383002587192987649,1618569302000.0,2021-04-16 16:05:02,+0530,,@AmitHPanchal @MadhishParikh @Cipla_Global @amdavadipraja try this and update me,en,[],[],761266874696867840,761266874696867840,jigneshmevani80,Jignesh Mevani,5,16,https://twitter.com/jigneshmevani80/status/1383006009547841541,[],[],0,,False,1,1,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'AmitHPanchal', 'name': 'Amit Panchal', 'id': '17285820'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}]",,,,
1383004655442038791,1383002587192987649,1618568979000.0,2021-04-16 15:59:39,+0530,,@jigneshmevani80 @MadhishParikh Please connect with @Cipla_Global for #Tocilizumab and Call them on 8657311088 or email them on info.availability@cipla.com #Ahmedabad #COVID19,en,"['tocilizumab', 'ahmedabad', 'covid19']",[],17285820,17285820,AmitHPanchal,Amit Panchal,5,15,https://twitter.com/AmitHPanchal/status/1383004655442038791,[],[],0,,False,5,2,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'jigneshmevani80', 'name': 'Jignesh Mevani', 'id': '761266874696867840'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}]",,,,
1383000465844043777,1383000465844043777,1618567980000.0,2021-04-16 15:43:00,+0530,,"Cipla सिप्ला कंपनी का टोल फ्री नंबर 8657311088 (24 घंटे उपलब्ध) है.  PS: Verification done  जिन मरीजों को रेमडिसिविर इंजेक्शन  की जरूरत है,उन्हें सीधे अस्पताल पहुंचाया जाएगा।इसमें बीच में कोई डीलर / वितरक  / अस्पताल नहीं होगा.",hi,[],[],115875306,115875306,chowhanpriyanka,Priyanka Chowhan,5,15,https://twitter.com/chowhanpriyanka/status/1383000465844043777,[],[],0,,False,2,0,1,https://twitter.com/appurv_gupta/status/1382999745040244738,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382995897697542149,1382995897697542149,1618566891000.0,2021-04-16 15:24:51,+0530,,.@drreddys @Cipla_Global @SunPharma_Live @MoHFW_INDIA @NIPERHyd @jamia_hamdard @ICTMumbai1933   More *Remdesivir* production please..........   Pharma unit you can save people.   #COVIDSecondWave,en,['covidsecondwave'],[],542670106,542670106,neuroayush,Ayush sharma,5,15,https://twitter.com/neuroayush/status/1382995897697542149,[],[],0,,False,24,0,14,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382984625677475842,1382984625677475842,1618564204000.0,2021-04-16 14:40:04,+0530,,"Cipla, Zydus and Hetero are producing Remedesivir. They were directed to ramp up production to 78 mill/month. With ban on exports of Remdesivir, where the hell is it going? Why can Govt initiate Epidemic Act and Disaster Mgmt Act and take charge of all the production of cos?",en,[],[],849006404,849006404,anjali_damania,Mrs Anjali Damania,5,14,https://twitter.com/anjali_damania/status/1382984625677475842,[],[],0,,False,313,14,154,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382960607247310850,1382907058534580228,1618558477000.0,2021-04-16 13:04:37,+0530,,@Atulmaharaj @namratawrites @PhDSulemanKhoja @kumarmanish9 @MadhishParikh @Cipla_Global @hydcitypolice @MoHFW_INDIA @drharshvardhan @HydSMENews @SunPharma_Live Check @LAKSHMIALAPATI3 handle for more updates on #Remedisivir,en,['remedisivir'],[],220933890,220933890,mkalanidhi,Manju Latha Kalanidhi,5,13,https://twitter.com/mkalanidhi/status/1382960607247310850,[],[],0,,False,0,0,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'Atulmaharaj', 'name': 'Atulmaharaj', 'id': '69564507'}, {'screen_name': 'namratawrites', 'name': 'Namrata Shah', 'id': '1627161600'}, {'screen_name': 'PhDSulemanKhoja', 'name': 'Suleman.Khoja,Advisor-Pharma', 'id': '617822904'}, {'screen_name': 'kumarmanish9', 'name': 'कुमार मनीष l Kumar Manish', 'id': '84823082'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'hydcitypolice', 'name': 'హైదరాబాద్ సిటీ పోలీస్ Hyderabad City Police', 'id': '2842306788'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'HydSMENews', 'name': 'Hyderabad SME News', 'id': '293344503'}, {'screen_name': 'SunPharma_Live', 'name': 'Sun Pharma', 'id': '2879642113'}]",,,,
1382960426070122497,1382907058534580228,1618558434000.0,2021-04-16 13:03:54,+0530,,@Atulmaharaj @namratawrites @PhDSulemanKhoja @kumarmanish9 @MadhishParikh @Cipla_Global @hydcitypolice @MoHFW_INDIA @drharshvardhan @HydSMENews @SunPharma_Live Check @LAKSHMIALAPATI3 handle for more updates on #RemiTweetforSweet,en,['remitweetforsweet'],[],220933890,220933890,mkalanidhi,Manju Latha Kalanidhi,5,13,https://twitter.com/mkalanidhi/status/1382960426070122497,[],[],0,,False,1,0,1,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'Atulmaharaj', 'name': 'Atulmaharaj', 'id': '69564507'}, {'screen_name': 'namratawrites', 'name': 'Namrata Shah', 'id': '1627161600'}, {'screen_name': 'PhDSulemanKhoja', 'name': 'Suleman.Khoja,Advisor-Pharma', 'id': '617822904'}, {'screen_name': 'kumarmanish9', 'name': 'कुमार मनीष l Kumar Manish', 'id': '84823082'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'hydcitypolice', 'name': 'హైదరాబాద్ సిటీ పోలీస్ Hyderabad City Police', 'id': '2842306788'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'HydSMENews', 'name': 'Hyderabad SME News', 'id': '293344503'}, {'screen_name': 'SunPharma_Live', 'name': 'Sun Pharma', 'id': '2879642113'}]",,,,
1382960291407810561,1382907058534580228,1618558402000.0,2021-04-16 13:03:22,+0530,,@Atulmaharaj @namratawrites @PhDSulemanKhoja @kumarmanish9 @MadhishParikh @Cipla_Global @hydcitypolice @MoHFW_INDIA @drharshvardhan @HydSMENews @SunPharma_Live Dr. Reddy’s has launched a website to track the availability of Remdesivir on real-time basis across India... pls share it with people and assist people who are in need of this injection...  https://t.co/MMgj7WMKrA,en,[],[],220933890,220933890,mkalanidhi,Manju Latha Kalanidhi,5,13,https://twitter.com/mkalanidhi/status/1382960291407810561,['http://readytofightcovid.in'],[],0,,False,1,1,1,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'Atulmaharaj', 'name': 'Atulmaharaj', 'id': '69564507'}, {'screen_name': 'namratawrites', 'name': 'Namrata Shah', 'id': '1627161600'}, {'screen_name': 'PhDSulemanKhoja', 'name': 'Suleman.Khoja,Advisor-Pharma', 'id': '617822904'}, {'screen_name': 'kumarmanish9', 'name': 'कुमार मनीष l Kumar Manish', 'id': '84823082'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'hydcitypolice', 'name': 'హైదరాబాద్ సిటీ పోలీస్ Hyderabad City Police', 'id': '2842306788'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'HydSMENews', 'name': 'Hyderabad SME News', 'id': '293344503'}, {'screen_name': 'SunPharma_Live', 'name': 'Sun Pharma', 'id': '2879642113'}]",,,,
1382960202471723009,1382958535735009280,1618558381000.0,2021-04-16 13:03:01,+0530,,"@abbas_nighat 8657311088 cipla 24hrs helpline number. I have checked, it's correct..  you can contact them to provide Ramidisivar injection..They will send it, directly to the patient.",en,[],[],892370345511997440,892370345511997440,INeetuDabas,"Neetu Dabas,(नीतू डबास)🇮🇳",5,13,https://twitter.com/INeetuDabas/status/1382960202471723009,[],[],0,,False,172,2,60,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'abbas_nighat', 'name': 'Nighat Abbass', 'id': '738402681677451265'}]",,,,
1382959726107893763,1382907058534580228,1618558267000.0,2021-04-16 13:01:07,+0530,,"@Atulmaharaj @namratawrites @PhDSulemanKhoja @kumarmanish9 @MadhishParikh @Cipla_Global @hydcitypolice @MoHFW_INDIA @drharshvardhan @HydSMENews @SunPharma_Live Hi. I am able to see u have tagged me, but not the message u want me to retweet. Pls share the tweet",en,[],[],220933890,220933890,mkalanidhi,Manju Latha Kalanidhi,5,13,https://twitter.com/mkalanidhi/status/1382959726107893763,[],[],0,,False,0,1,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'Atulmaharaj', 'name': 'Atulmaharaj', 'id': '69564507'}, {'screen_name': 'namratawrites', 'name': 'Namrata Shah', 'id': '1627161600'}, {'screen_name': 'PhDSulemanKhoja', 'name': 'Suleman.Khoja,Advisor-Pharma', 'id': '617822904'}, {'screen_name': 'kumarmanish9', 'name': 'कुमार मनीष l Kumar Manish', 'id': '84823082'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'hydcitypolice', 'name': 'హైదరాబాద్ సిటీ పోలీస్ Hyderabad City Police', 'id': '2842306788'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'HydSMENews', 'name': 'Hyderabad SME News', 'id': '293344503'}, {'screen_name': 'SunPharma_Live', 'name': 'Sun Pharma', 'id': '2879642113'}]",,,,
1382954215727796225,1382954215727796225,1618556953000.0,2021-04-16 12:39:13,+0530,,"Cipla सिप्ला कंपनी का टोल फ्री नंबर 8657311088 (24 घंटे उपलब्ध) है.  PS: Verification done  जिन मरीजों को रेमडिसिविर इंजेक्शन  की जरूरत है,उन्हें सीधे अस्पताल पहुंचाया जाएगा।इसमें बीच में कोई डीलर / वितरक  / अस्पताल नहीं होगा.",hi,[],[],115875306,115875306,chowhanpriyanka,Priyanka Chowhan,5,12,https://twitter.com/chowhanpriyanka/status/1382954215727796225,[],[],0,,False,0,0,2,https://twitter.com/LegalTalwar/status/1382950144300093441,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382951989290553349,1382951989290553349,1618556422000.0,2021-04-16 12:30:22,+0530,,This is a call for help!! Urgently need #remedisivir injections for my uncle who is covid positive and is in critical condition in Agra hospital!! @narendramodi  @myogiadityanath @myogioffice @Cipla_Global @cmoagra @MantralayaRoom #Remdesivir #pardhanmantrijanaushadikendra #COVID,en,"['remedisivir', 'remdesivir', 'pardhanmantrijanaushadikendra', 'covid']",[],1220049107043045377,1220049107043045377,TajindersinghD6,Tajinder singh Dhillon,5,12,https://twitter.com/TajindersinghD6/status/1382951989290553349,[],[],0,,False,7,1,3,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382925774370467843,1382880723602874370,1618550172000.0,2021-04-16 10:46:12,+0530,,"@Prafulshri Someone has sent me this.  Cipla सिप्ला कंपनी का टोल फ्री नंबर 8657311088 (24 घंटे उपलब्ध) है.  PS: Verification done just now.  जिन मरीजों को रेमडिसिविर इंजेक्शन  की जरूरत है,उन्हें सीधे अस्पताल पहुंचाया जाएगा।इसमें बीच में कोई डीलर / वितरक  / अस्पताल नहीं होगा",hi,[],[],1722800118,1722800118,HarishKhuranna,Harish Khurana,5,10,https://twitter.com/HarishKhuranna/status/1382925774370467843,[],[],0,,False,32,4,18,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'Prafulshri', 'name': 'Praful Shrivastav (ABP News)', 'id': '2234692735'}]",,,,
1382921795192320002,1382921219817807873,1618549224000.0,2021-04-16 10:30:24,+0530,,"@TajinderBagga @shalabhmani Someone has sent me this.  Cipla सिप्ला कंपनी का टोल फ्री नंबर 8657311088 (24 घंटे उपलब्ध) है.  PS: Verification done just now.  जिन मरीजों को रेमडिसिविर इंजेक्शन  की जरूरत है,उन्हें सीधे अस्पताल पहुंचाया जाएगा।इसमें बीच में कोई डीलर / वितरक  / अस्पताल नहीं होगा",hi,[],[],1722800118,1722800118,HarishKhuranna,Harish Khurana,5,10,https://twitter.com/HarishKhuranna/status/1382921795192320002,[],[],0,,False,64,2,25,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'TajinderBagga', 'name': 'Tajinder Pal Singh Bagga', 'id': '85462891'}, {'screen_name': 'shalabhmani', 'name': 'Shalabh Mani Tripathi', 'id': '76687749'}]",,,,
1382920271846252553,1382917947279151106,1618548860000.0,2021-04-16 10:24:20,+0530,,"@modivanibharat @bhootnath Cipla सिप्ला कंपनी का टोल फ्री नंबर 8657311088 (24 घंटे उपलब्ध) है.  PS: Verification done just now.  जिन मरीजों को रेमडिसिविर इंजेक्शन  की जरूरत है,उन्हें सीधे अस्पताल पहुंचाया जाएगा।इसमें बीच में कोई डीलर / वितरक  / अस्पताल नहीं होगा",hi,[],[],1722800118,1722800118,HarishKhuranna,Harish Khurana,5,10,https://twitter.com/HarishKhuranna/status/1382920271846252553,[],[],0,,False,448,9,323,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'modivanibharat', 'name': 'Sanyam Jain', 'id': '3329775433'}, {'screen_name': 'bhootnath', 'name': 'Anurag Dixit', 'id': '17208347'}]",,,,
1382919683775492097,1382918154653868032,1618548720000.0,2021-04-16 10:22:00,+0530,,"@KapilMishra_IND @shalabhmani @dmgtb @CeoNoida @noida_authority @112UttarPradesh Someone has sent me this.  Cipla सिप्ला कंपनी का टोल फ्री नंबर 8657311088 (24 घंटे उपलब्ध) है.  PS: Verification done just now.  जिन मरीजों को रेमडिसिविर इंजेक्शन  की जरूरत है,उन्हें सीधे अस्पताल पहुंचाया जाएगा।इसमें बीच में कोई डीलर / वितरक  / अस्पताल नहीं होगा",hi,[],[],1722800118,1722800118,HarishKhuranna,Harish Khurana,5,10,https://twitter.com/HarishKhuranna/status/1382919683775492097,[],[],0,,False,294,6,162,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'KapilMishra_IND', 'name': 'Kapil Mishra', 'id': '31656892'}, {'screen_name': 'shalabhmani', 'name': 'Shalabh Mani Tripathi', 'id': '76687749'}, {'screen_name': 'dmgtb', 'name': 'T', 'id': '4832834976'}, {'screen_name': 'CeoNoida', 'name': 'CEO, NOIDA Authority #IndiaFightsCorona', 'id': '1151347817627078657'}, {'screen_name': 'noida_authority', 'name': 'NOIDA Authority', 'id': '867722440301883392'}, {'screen_name': '112UttarPradesh', 'name': 'Call 112', 'id': '754903076474068993'}]",,,,
1382908938379661313,1382907058534580228,1618546158000.0,2021-04-16 09:39:18,+0530,,@PhDSulemanKhoja @MadhishParikh @Cipla_Global @hydcitypolice @MoHFW_INDIA @drharshvardhan @HydSMENews @SunPharma_Live @urban_lens see if you can connect.,en,[],[],84823082,84823082,kumarmanish9,कुमार मनीष l Kumar Manish,5,09,https://twitter.com/kumarmanish9/status/1382908938379661313,[],[],0,,False,2,1,0,,"""Cipla"" OR ""cipla""",,,,,,,"[{'screen_name': 'PhDSulemanKhoja', 'name': 'Suleman.Khoja,Advisor-Pharma', 'id': '617822904'}, {'screen_name': 'MadhishParikh', 'name': 'Madhish Parikh', 'id': '189847249'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'hydcitypolice', 'name': 'హైదరాబాద్ సిటీ పోలీస్ Hyderabad City Police', 'id': '2842306788'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'HydSMENews', 'name': 'Hyderabad SME News', 'id': '293344503'}, {'screen_name': 'SunPharma_Live', 'name': 'Sun Pharma', 'id': '2879642113'}]",,,,
1382794068845989892,1382794068845989892,1618518771000.0,2021-04-16 02:02:51,+0530,,"Please Share /Retweet  Cipla सिप्ला कंपनी का टोल फ्री नंबर 8657311088 (24 घंटे उपलब्ध) है.  PS: Verification done just now.  जिन मरीजों को रेमडिसिविर इंजेक्शन  की जरूरत है,उन्हें सीधे अस्पताल पहुंचाया जाएगा।इसमें बीच में कोई डीलर / वितरक  / अस्पताल नहीं होगा.",hi,[],[],845178282752430081,845178282752430081,yogitabhayana,Yogita Bhayana योगिता भयाना,5,02,https://twitter.com/yogitabhayana/status/1382794068845989892,[],[],0,,False,12473,161,8107,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382735968931700736,1382735962996830210,1618504919000.0,2021-04-15 22:11:59,+0530,,"The demand has gone through the roof. Zydus Cadila, Dr Reddy’s, Sun Pharma, Cipla, all say they are increasing prodn but inputs from the supply chain is different. Business Insider called the Cipla #Helpline but there was nothing but a pre-recorded message...  https://t.co/v3tfKuQAQa",en,['helpline'],[],56343413,56343413,iyer_sriram,Sriram Iyer,4,22,https://twitter.com/iyer_sriram/status/1382735968931700736,[],['https://pbs.twimg.com/media/EzB1qVVUUAcy0K9.jpg'],1,https://pbs.twimg.com/media/EzB1qVVUUAcy0K9.jpg,False,0,1,0,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382725566764183553,1382725566764183553,1618502439000.0,2021-04-15 21:30:39,+0530,,Cipla set up helplines 86573 11088 | 022 6282 0886 for information regarding availability of critical Cipla products like REMDESIVIR injection. You can also email them your requirement - info.availability@cipla.com and their team will assist you. RT Plz🙏 #COVID19 #Covid19India  https://t.co/haRf9EEikz,en,"['covid19', 'covid19india']",[],2587176018,2587176018,priyankaMP_BBK,Priyanka Singh Rawat,4,21,https://twitter.com/priyankaMP_BBK/status/1382725566764183553,[],['https://pbs.twimg.com/media/EzBtkrOVEAE47Id.jpg'],1,https://pbs.twimg.com/media/EzBtkrOVEAE47Id.jpg,False,29,3,15,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382656354611982340,1382647523475550215,1618485938000.0,2021-04-15 16:55:38,+0530,,"However, when Business Insider called the Cipla helpline — not once but twice — there was nothing but a pre-recorded message that played on a loop for over five minutes, before the call was abruptly ended.  #COVIDSecondWave  https://t.co/ASTZjuVCAH",en,['covidsecondwave'],[],1612504999,1612504999,BiIndia,Business Insider India🇮🇳,4,16,https://twitter.com/BiIndia/status/1382656354611982340,[],['https://pbs.twimg.com/media/EzAunFeVUAENnCn.jpg'],1,https://pbs.twimg.com/media/EzAunFeVUAENnCn.jpg,False,15,1,2,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
1382636672362237955,1382636672362237955,1618481245000.0,2021-04-15 15:37:25,+0530,,"Closing Bell: Market ends lower; Sensex slumps over 250 pts; Nifty below 14,600 levels. Gainers: TCS, Wipro, Cipla (+3%). Losers: Grasim, Eicher Motor (-3%).   https://t.co/iyED2QrxO8 #Nifty #Sensex #StockMarket #Stocks",en,"['nifty', 'sensex', 'stockmarket', 'stocks']",[],125593434,125593434,IIFLMarkets,IIFLMarkets,4,15,https://twitter.com/IIFLMarkets/status/1382636672362237955,['https://www.indiainfoline.com/markets/live-news/2021-04-15/Live-News-Sensex-Nifty-live-stock-markets-bse-nse-futures-and-options-derivative-trading'],[],0,,False,1,0,0,,"""Cipla"" OR ""cipla""",,,,,,,[],,,,
